EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP234,8:30,DEPT1,AZ,2023-09-20 08:49:00,1.19,AZ_20230920_EMP234
EMP315,8:30,DEPT4,AZ,2023-09-20 08:49:00,1.19,AZ_20230920_EMP315
EMP271,8:30,DEPT3,AZ,2023-09-20 08:49:00,1.15,AZ_20230920_EMP271
EMP326,8:30,DEPT3,AZ,2023-09-20 08:50:00,1.12,AZ_20230920_EMP326
EMP105,8:30,DEPT4,HQ,2023-09-20 08:50:00,0.53,HQ_20230920_EMP105
EMP283,8:30,DEPT3,AZ,2023-09-20 08:50:00,1.11,AZ_20230920_EMP283
EMP090,8:30,DEPT4,HQ,2023-09-20 08:50:00,0.55,HQ_20230920_EMP090
EMP130,8:30,DEPT4,HQ,2023-09-20 08:51:00,0.55,HQ_20230920_EMP130
EMP037,8:30,DEPT4,HQ,2023-09-20 08:51:00,0.59,HQ_20230920_EMP037
EMP279,8:30,DEPT3,AZ,2023-09-20 08:51:00,1.19,AZ_20230920_EMP279
EMP317,8:30,DEPT3,AZ,2023-09-20 08:51:00,1.2,AZ_20230920_EMP317
EMP253,8:30,DEPT4,AZ,2023-09-20 08:51:00,1.18,AZ_20230920_EMP253
EMP302,8:30,DEPT4,AZ,2023-09-20 08:51:00,1.15,AZ_20230920_EMP302
EMP345,8:30,DEPT4,AZ,2023-09-20 08:51:00,1.16,AZ_20230920_EMP345
EMP135,8:30,DEPT1,HQ,2023-09-20 08:52:00,0.47,HQ_20230920_EMP135
EMP086,8:30,DEPT3,HQ,2023-09-20 08:52:00,0.6,HQ_20230920_EMP086
EMP241,8:30,DEPT4,AZ,2023-09-20 08:52:00,1.12,AZ_20230920_EMP241
EMP304,8:30,DEPT4,AZ,2023-09-20 08:52:00,1.15,AZ_20230920_EMP304
EMP269,8:30,DEPT4,AZ,2023-09-20 08:52:00,1.18,AZ_20230920_EMP269
EMP083,8:30,DEPT3,HQ,2023-09-20 08:52:00,0.51,HQ_20230920_EMP083
EMP252,8:30,DEPT1,AZ,2023-09-20 08:52:00,1.18,AZ_20230920_EMP252
EMP318,8:30,DEPT4,AZ,2023-09-20 08:52:00,1.16,AZ_20230920_EMP318
EMP227,8:30,DEPT4,AZ,2023-09-20 08:52:00,1.18,AZ_20230920_EMP227
EMP323,8:30,DEPT4,AZ,2023-09-20 08:53:00,1.22,AZ_20230920_EMP323
EMP328,8:30,DEPT3,AZ,2023-09-20 08:53:00,1.24,AZ_20230920_EMP328
EMP250,8:30,DEPT2,AZ,2023-09-20 08:53:00,1.16,AZ_20230920_EMP250
EMP331,8:30,DEPT3,AZ,2023-09-20 08:53:00,1.15,AZ_20230920_EMP331
EMP333,8:30,DEPT2,AZ,2023-09-20 08:53:00,1.15,AZ_20230920_EMP333
EMP281,8:30,DEPT4,AZ,2023-09-20 08:53:00,1.16,AZ_20230920_EMP281
EMP237,8:30,DEPT4,AZ,2023-09-20 08:53:00,1.22,AZ_20230920_EMP237
EMP084,8:30,DEPT4,HQ,2023-09-20 08:53:00,0.57,HQ_20230920_EMP084
EMP068,8:30,DEPT3,HQ,2023-09-20 08:53:00,0.53,HQ_20230920_EMP068
EMP275,8:30,DEPT4,AZ,2023-09-20 08:53:00,1.17,AZ_20230920_EMP275
EMP277,8:30,DEPT2,AZ,2023-09-20 08:53:00,1.19,AZ_20230920_EMP277
EMP297,8:30,DEPT1,AZ,2023-09-20 08:53:00,1.17,AZ_20230920_EMP297
EMP343,8:30,DEPT4,AZ,2023-09-20 08:53:00,1.2,AZ_20230920_EMP343
EMP239,8:30,DEPT2,AZ,2023-09-20 08:54:00,1.23,AZ_20230920_EMP239
EMP319,8:30,DEPT3,AZ,2023-09-20 08:54:00,1.21,AZ_20230920_EMP319
EMP260,8:30,DEPT3,AZ,2023-09-20 08:54:00,1.21,AZ_20230920_EMP260
EMP118,8:30,DEPT4,HQ,2023-09-20 08:55:00,0.46,HQ_20230920_EMP118
EMP238,8:30,DEPT3,AZ,2023-09-20 08:55:00,1.15,AZ_20230920_EMP238
EMP335,8:30,DEPT4,AZ,2023-09-20 08:55:00,1.14,AZ_20230920_EMP335
EMP293,8:30,DEPT4,AZ,2023-09-20 08:55:00,1.17,AZ_20230920_EMP293
EMP292,8:30,DEPT1,AZ,2023-09-20 08:55:00,1.14,AZ_20230920_EMP292
EMP254,8:30,DEPT3,AZ,2023-09-20 08:55:00,1.17,AZ_20230920_EMP254
EMP261,8:30,DEPT4,AZ,2023-09-20 08:55:00,1.14,AZ_20230920_EMP261
EMP243,8:30,DEPT3,AZ,2023-09-20 08:56:00,1.24,AZ_20230920_EMP243
EMP352,8:30,DEPT3,AZ,2023-09-20 08:56:00,1.14,AZ_20230920_EMP352
EMP268,8:30,DEPT1,AZ,2023-09-20 08:56:00,1.15,AZ_20230920_EMP268
EMP272,8:30,DEPT3,AZ,2023-09-20 08:56:00,1.19,AZ_20230920_EMP272
EMP309,8:30,DEPT4,AZ,2023-09-20 08:56:00,1.14,AZ_20230920_EMP309
EMP288,8:30,DEPT4,AZ,2023-09-20 08:56:00,1.16,AZ_20230920_EMP288
EMP125,8:30,DEPT3,HQ,2023-09-20 08:56:00,0.59,HQ_20230920_EMP125
EMP290,8:30,DEPT2,AZ,2023-09-20 08:56:00,1.15,AZ_20230920_EMP290
EMP256,8:30,DEPT2,AZ,2023-09-20 08:56:00,1.17,AZ_20230920_EMP256
EMP264,8:30,DEPT4,AZ,2023-09-20 08:57:00,1.16,AZ_20230920_EMP264
EMP332,8:30,DEPT3,AZ,2023-09-20 08:57:00,1.1,AZ_20230920_EMP332
EMP316,8:30,DEPT4,AZ,2023-09-20 08:57:00,1.14,AZ_20230920_EMP316
EMP294,8:30,DEPT3,AZ,2023-09-20 08:57:00,1.17,AZ_20230920_EMP294
EMP353,8:30,DEPT2,AZ,2023-09-20 08:58:00,1.12,AZ_20230920_EMP353
EMP337,8:30,DEPT4,AZ,2023-09-20 08:58:00,1.17,AZ_20230920_EMP337
EMP284,8:30,DEPT4,AZ,2023-09-20 08:58:00,1.13,AZ_20230920_EMP284
EMP112,8:30,DEPT2,HQ,2023-09-20 08:58:00,0.55,HQ_20230920_EMP112
EMP247,8:30,DEPT1,AZ,2023-09-20 08:58:00,1.14,AZ_20230920_EMP247
EMP262,8:30,DEPT4,AZ,2023-09-20 08:58:00,1.14,AZ_20230920_EMP262
EMP280,8:30,DEPT1,AZ,2023-09-20 08:59:00,1.21,AZ_20230920_EMP280
EMP341,8:30,DEPT3,AZ,2023-09-20 08:59:00,1.18,AZ_20230920_EMP341
EMP223,8:30,DEPT1,AZ,2023-09-20 08:59:00,1.14,AZ_20230920_EMP223
EMP107,8:30,DEPT3,HQ,2023-09-20 09:00:00,0.53,HQ_20230920_EMP107
EMP289,8:30,DEPT2,AZ,2023-09-20 09:01:00,1.11,AZ_20230920_EMP289
EMP393,9:00,DEPT2,AZ,2023-09-20 09:02:00,1.17,AZ_20230920_EMP393
EMP374,9:00,DEPT4,AZ,2023-09-20 09:02:00,1.16,AZ_20230920_EMP374
EMP299,8:30,DEPT3,AZ,2023-09-20 09:02:00,1.17,AZ_20230920_EMP299
EMP321,8:30,DEPT4,AZ,2023-09-20 09:03:00,1.2,AZ_20230920_EMP321
EMP387,9:00,DEPT2,AZ,2023-09-20 09:05:00,1.16,AZ_20230920_EMP387
EMP378,9:00,DEPT4,AZ,2023-09-20 09:06:00,1.15,AZ_20230920_EMP378
EMP369,9:00,DEPT3,AZ,2023-09-20 09:06:00,1.12,AZ_20230920_EMP369
EMP396,9:00,DEPT1,AZ,2023-09-20 09:07:00,1.11,AZ_20230920_EMP396
EMP381,9:00,DEPT4,AZ,2023-09-20 09:08:00,1.19,AZ_20230920_EMP381
EMP371,9:00,DEPT3,AZ,2023-09-20 09:09:00,1.25,AZ_20230920_EMP371
EMP357,9:00,DEPT1,AZ,2023-09-20 09:09:00,1.15,AZ_20230920_EMP357
EMP360,9:00,DEPT4,AZ,2023-09-20 09:09:00,1.2,AZ_20230920_EMP360
EMP400,9:00,DEPT2,AZ,2023-09-20 09:11:00,1.15,AZ_20230920_EMP400
EMP330,8:30,DEPT4,AZ,2023-09-20 09:12:00,1.15,AZ_20230920_EMP330
EMP394,9:00,DEPT4,AZ,2023-09-20 09:13:00,1.16,AZ_20230920_EMP394
EMP356,9:00,DEPT4,AZ,2023-09-20 09:14:00,1.18,AZ_20230920_EMP356
EMP385,9:00,DEPT4,AZ,2023-09-20 09:14:00,1.18,AZ_20230920_EMP385
EMP389,9:00,DEPT3,AZ,2023-09-20 09:14:00,1.21,AZ_20230920_EMP389
EMP367,9:00,DEPT4,AZ,2023-09-20 09:15:00,1.16,AZ_20230920_EMP367
EMP395,9:00,DEPT4,AZ,2023-09-20 09:15:00,1.14,AZ_20230920_EMP395
EMP364,9:00,DEPT4,AZ,2023-09-20 09:16:00,1.19,AZ_20230920_EMP364
EMP384,9:00,DEPT4,AZ,2023-09-20 09:16:00,1.17,AZ_20230920_EMP384
EMP370,9:00,DEPT3,AZ,2023-09-20 09:17:00,1.12,AZ_20230920_EMP370
EMP363,9:00,DEPT2,AZ,2023-09-20 09:17:00,1.19,AZ_20230920_EMP363
EMP383,9:00,DEPT1,AZ,2023-09-20 09:19:00,1.17,AZ_20230920_EMP383
EMP397,9:00,DEPT1,AZ,2023-09-20 09:19:00,1.16,AZ_20230920_EMP397
EMP391,9:00,DEPT4,AZ,2023-09-20 09:19:00,1.14,AZ_20230920_EMP391
EMP255,8:30,DEPT3,AZ,2023-09-20 09:20:00,1.18,AZ_20230920_EMP255
EMP230,8:30,DEPT1,AZ,2023-09-20 09:20:00,1.15,AZ_20230920_EMP230
EMP392,9:00,DEPT3,AZ,2023-09-20 09:21:00,1.13,AZ_20230920_EMP392
EMP372,9:00,DEPT1,AZ,2023-09-20 09:21:00,1.24,AZ_20230920_EMP372
EMP379,9:00,DEPT2,AZ,2023-09-20 09:21:00,1.17,AZ_20230920_EMP379
EMP245,8:30,DEPT1,AZ,2023-09-20 09:22:00,1.15,AZ_20230920_EMP245
EMP376,9:00,DEPT4,AZ,2023-09-20 09:24:00,1.15,AZ_20230920_EMP376
EMP359,9:00,DEPT4,AZ,2023-09-20 09:25:00,1.33,AZ_20230920_EMP359
EMP380,9:00,DEPT2,AZ,2023-09-20 09:25:00,1.17,AZ_20230920_EMP380
EMP388,9:00,DEPT3,AZ,2023-09-20 09:25:00,1.16,AZ_20230920_EMP388
EMP361,9:00,DEPT4,AZ,2023-09-20 09:26:00,1.17,AZ_20230920_EMP361
EMP366,9:00,DEPT1,AZ,2023-09-20 09:26:00,1.22,AZ_20230920_EMP366
EMP386,9:00,DEPT4,AZ,2023-09-20 09:26:00,1.19,AZ_20230920_EMP386
EMP390,9:00,DEPT4,AZ,2023-09-20 09:26:00,1.15,AZ_20230920_EMP390
EMP355,9:00,DEPT1,AZ,2023-09-20 09:29:00,1.17,AZ_20230920_EMP355
EMP180,9:30,DEPT4,HQ,2023-09-20 09:31:00,0.51,HQ_20230920_EMP180
EMP140,9:30,DEPT2,HQ,2023-09-20 09:31:00,0.46,HQ_20230920_EMP140
EMP171,9:30,DEPT4,HQ,2023-09-20 09:31:00,0.6,HQ_20230920_EMP171
EMP137,9:30,DEPT4,HQ,2023-09-20 09:31:00,0.59,HQ_20230920_EMP137
EMP165,9:30,DEPT4,HQ,2023-09-20 09:31:00,0.59,HQ_20230920_EMP165
EMP188,9:30,DEPT3,HQ,2023-09-20 09:32:00,0.6,HQ_20230920_EMP188
EMP198,9:30,DEPT4,HQ,2023-09-20 09:32:00,0.47,HQ_20230920_EMP198
EMP186,9:30,DEPT3,HQ,2023-09-20 09:33:00,0.5,HQ_20230920_EMP186
EMP362,9:00,DEPT4,AZ,2023-09-20 09:33:00,1.21,AZ_20230920_EMP362
EMP182,9:30,DEPT1,HQ,2023-09-20 09:33:00,0.6,HQ_20230920_EMP182
EMP162,9:30,DEPT2,HQ,2023-09-20 09:33:00,0.55,HQ_20230920_EMP162
EMP170,9:30,DEPT3,HQ,2023-09-20 09:34:00,0.45,HQ_20230920_EMP170
EMP150,9:30,DEPT4,HQ,2023-09-20 09:35:00,0.62,HQ_20230920_EMP150
EMP185,9:30,DEPT1,HQ,2023-09-20 09:35:00,0.53,HQ_20230920_EMP185
EMP173,9:30,DEPT4,HQ,2023-09-20 09:35:00,0.46,HQ_20230920_EMP173
EMP169,9:30,DEPT4,HQ,2023-09-20 09:35:00,0.45,HQ_20230920_EMP169
EMP151,9:30,DEPT3,HQ,2023-09-20 09:36:00,0.6,HQ_20230920_EMP151
EMP158,9:30,DEPT4,HQ,2023-09-20 09:37:00,0.53,HQ_20230920_EMP158
EMP181,9:30,DEPT4,HQ,2023-09-20 09:37:00,0.6,HQ_20230920_EMP181
EMP160,9:30,DEPT3,HQ,2023-09-20 09:37:00,0.59,HQ_20230920_EMP160
EMP373,9:00,DEPT3,AZ,2023-09-20 09:37:00,1.15,AZ_20230920_EMP373
EMP149,9:30,DEPT1,HQ,2023-09-20 09:37:00,0.57,HQ_20230920_EMP149
EMP139,9:30,DEPT4,HQ,2023-09-20 09:37:00,0.53,HQ_20230920_EMP139
EMP143,9:30,DEPT4,HQ,2023-09-20 09:38:00,0.59,HQ_20230920_EMP143
EMP161,9:30,DEPT4,HQ,2023-09-20 09:38:00,0.46,HQ_20230920_EMP161
EMP166,9:30,DEPT4,HQ,2023-09-20 09:38:00,0.45,HQ_20230920_EMP166
EMP187,9:30,DEPT4,HQ,2023-09-20 09:40:00,0.55,HQ_20230920_EMP187
EMP375,9:00,DEPT3,AZ,2023-09-20 09:40:00,1.11,AZ_20230920_EMP375
EMP176,9:30,DEPT1,HQ,2023-09-20 09:40:00,0.55,HQ_20230920_EMP176
EMP178,9:30,DEPT4,HQ,2023-09-20 09:41:00,0.55,HQ_20230920_EMP178
EMP195,9:30,DEPT4,HQ,2023-09-20 09:44:00,0.53,HQ_20230920_EMP195
EMP142,9:30,DEPT3,HQ,2023-09-20 09:44:00,0.59,HQ_20230920_EMP142
EMP398,9:00,DEPT4,AZ,2023-09-20 09:44:00,1.18,AZ_20230920_EMP398
EMP159,9:30,DEPT2,HQ,2023-09-20 09:45:00,0.53,HQ_20230920_EMP159
EMP168,9:30,DEPT3,HQ,2023-09-20 09:46:00,0.5,HQ_20230920_EMP168
EMP184,9:30,DEPT4,HQ,2023-09-20 09:46:00,0.51,HQ_20230920_EMP184
EMP145,9:30,DEPT2,HQ,2023-09-20 09:46:00,0.51,HQ_20230920_EMP145
EMP163,9:30,DEPT3,HQ,2023-09-20 09:47:00,0.53,HQ_20230920_EMP163
EMP156,9:30,DEPT4,HQ,2023-09-20 09:47:00,0.55,HQ_20230920_EMP156
EMP196,9:30,DEPT1,HQ,2023-09-20 09:49:00,0.45,HQ_20230920_EMP196
EMP144,9:30,DEPT4,HQ,2023-09-20 09:49:00,0.46,HQ_20230920_EMP144
EMP155,9:30,DEPT4,HQ,2023-09-20 09:49:00,0.6,HQ_20230920_EMP155
EMP200,9:30,DEPT4,HQ,2023-09-20 09:50:00,0.62,HQ_20230920_EMP200
EMP190,9:30,DEPT3,HQ,2023-09-20 09:52:00,0.55,HQ_20230920_EMP190
EMP177,9:30,DEPT4,HQ,2023-09-20 09:52:00,0.55,HQ_20230920_EMP177
EMP183,9:30,DEPT3,HQ,2023-09-20 09:53:00,0.45,HQ_20230920_EMP183
EMP138,9:30,DEPT1,HQ,2023-09-20 09:53:00,0.5,HQ_20230920_EMP138
EMP146,9:30,DEPT4,HQ,2023-09-20 09:56:00,0.6,HQ_20230920_EMP146
EMP148,9:30,DEPT4,HQ,2023-09-20 09:58:00,0.45,HQ_20230920_EMP148
EMP172,9:30,DEPT3,HQ,2023-09-20 09:59:00,0.62,HQ_20230920_EMP172
EMP174,9:30,DEPT4,HQ,2023-09-20 10:05:00,0.46,HQ_20230920_EMP174
EMP221,6:30,DEPT4,AZ,2023-09-21 06:34:00,1.19,AZ_20230921_EMP221
EMP219,6:30,DEPT2,AZ,2023-09-21 06:36:00,1.25,AZ_20230921_EMP219
EMP220,6:30,DEPT4,AZ,2023-09-21 06:40:00,1.2,AZ_20230921_EMP220
EMP205,6:30,DEPT3,AZ,2023-09-21 06:43:00,1.23,AZ_20230921_EMP205
EMP204,6:30,DEPT4,AZ,2023-09-21 06:45:00,1.2,AZ_20230921_EMP204
EMP215,6:30,DEPT2,AZ,2023-09-21 06:45:00,1.16,AZ_20230921_EMP215
EMP201,6:30,DEPT4,AZ,2023-09-21 06:47:00,1.16,AZ_20230921_EMP201
EMP206,6:30,DEPT4,AZ,2023-09-21 06:48:00,1.19,AZ_20230921_EMP206
EMP216,6:30,DEPT4,AZ,2023-09-21 06:49:00,1.26,AZ_20230921_EMP216
EMP208,6:30,DEPT2,AZ,2023-09-21 06:50:00,1.2,AZ_20230921_EMP208
EMP209,6:30,DEPT1,AZ,2023-09-21 06:52:00,1.16,AZ_20230921_EMP209
EMP218,6:30,DEPT3,AZ,2023-09-21 06:52:00,1.19,AZ_20230921_EMP218
EMP210,6:30,DEPT3,AZ,2023-09-21 06:54:00,1.14,AZ_20230921_EMP210
EMP212,6:30,DEPT4,AZ,2023-09-21 06:54:00,1.24,AZ_20230921_EMP212
EMP213,6:30,DEPT1,AZ,2023-09-21 06:55:00,1.16,AZ_20230921_EMP213
EMP214,6:30,DEPT3,AZ,2023-09-21 06:56:00,1.21,AZ_20230921_EMP214
EMP207,6:30,DEPT4,AZ,2023-09-21 06:59:00,1.24,AZ_20230921_EMP207
EMP211,6:30,DEPT4,AZ,2023-09-21 07:01:00,1.2,AZ_20230921_EMP211
EMP203,6:30,DEPT1,AZ,2023-09-21 07:10:00,1.2,AZ_20230921_EMP203
EMP217,6:30,DEPT3,AZ,2023-09-21 07:11:00,1.19,AZ_20230921_EMP217
EMP032,7:30,DEPT4,HQ,2023-09-21 07:31:00,0.5,HQ_20230921_EMP032
EMP028,7:30,DEPT2,HQ,2023-09-21 07:31:00,0.46,HQ_20230921_EMP028
EMP020,7:30,DEPT4,HQ,2023-09-21 07:31:00,0.55,HQ_20230921_EMP020
EMP009,7:30,DEPT3,HQ,2023-09-21 07:32:00,0.52,HQ_20230921_EMP009
EMP019,7:30,DEPT2,HQ,2023-09-21 07:34:00,0.53,HQ_20230921_EMP019
EMP001,7:30,DEPT4,HQ,2023-09-21 07:35:00,0.59,HQ_20230921_EMP001
EMP013,7:30,DEPT3,HQ,2023-09-21 07:36:00,0.52,HQ_20230921_EMP013
EMP004,7:30,DEPT1,HQ,2023-09-21 07:37:00,0.48,HQ_20230921_EMP004
EMP012,7:30,DEPT4,HQ,2023-09-21 07:37:00,0.58,HQ_20230921_EMP012
EMP007,7:30,DEPT4,HQ,2023-09-21 07:38:00,0.59,HQ_20230921_EMP007
EMP006,7:30,DEPT4,HQ,2023-09-21 07:38:00,0.49,HQ_20230921_EMP006
EMP010,7:30,DEPT4,HQ,2023-09-21 07:39:00,0.56,HQ_20230921_EMP010
EMP011,7:30,DEPT3,HQ,2023-09-21 07:39:00,0.54,HQ_20230921_EMP011
EMP014,7:30,DEPT4,HQ,2023-09-21 07:40:00,0.53,HQ_20230921_EMP014
EMP031,7:30,DEPT3,HQ,2023-09-21 07:40:00,0.58,HQ_20230921_EMP031
EMP029,7:30,DEPT2,HQ,2023-09-21 07:41:00,0.61,HQ_20230921_EMP029
EMP021,7:30,DEPT4,HQ,2023-09-21 07:42:00,0.5,HQ_20230921_EMP021
EMP003,7:30,DEPT3,HQ,2023-09-21 07:44:00,0.53,HQ_20230921_EMP003
EMP024,7:30,DEPT1,HQ,2023-09-21 07:47:00,0.56,HQ_20230921_EMP024
EMP027,7:30,DEPT4,HQ,2023-09-21 07:49:00,0.58,HQ_20230921_EMP027
EMP022,7:30,DEPT4,HQ,2023-09-21 07:51:00,0.53,HQ_20230921_EMP022
EMP016,7:30,DEPT4,HQ,2023-09-21 07:57:00,0.64,HQ_20230921_EMP016
EMP018,7:30,DEPT4,HQ,2023-09-21 08:03:00,0.56,HQ_20230921_EMP018
EMP114,8:30,DEPT4,HQ,2023-09-21 08:31:00,0.59,HQ_20230921_EMP114
EMP069,8:30,DEPT4,HQ,2023-09-21 08:31:00,0.56,HQ_20230921_EMP069
EMP262,8:30,DEPT4,AZ,2023-09-21 08:31:00,1.25,AZ_20230921_EMP262
EMP095,8:30,DEPT4,HQ,2023-09-21 08:31:00,0.5,HQ_20230921_EMP095
EMP077,8:30,DEPT4,HQ,2023-09-21 08:31:00,0.59,HQ_20230921_EMP077
EMP040,8:30,DEPT4,HQ,2023-09-21 08:31:00,0.53,HQ_20230921_EMP040
EMP039,8:30,DEPT3,HQ,2023-09-21 08:32:00,0.46,HQ_20230921_EMP039
EMP115,8:30,DEPT3,HQ,2023-09-21 08:32:00,0.55,HQ_20230921_EMP115
EMP231,8:30,DEPT3,AZ,2023-09-21 08:32:00,1.19,AZ_20230921_EMP231
EMP288,8:30,DEPT4,AZ,2023-09-21 08:32:00,1.17,AZ_20230921_EMP288
EMP276,8:30,DEPT2,AZ,2023-09-21 08:32:00,1.16,AZ_20230921_EMP276
EMP088,8:30,DEPT1,HQ,2023-09-21 08:32:00,0.48,HQ_20230921_EMP088
EMP239,8:30,DEPT2,AZ,2023-09-21 08:33:00,1.2,AZ_20230921_EMP239
EMP048,8:30,DEPT4,HQ,2023-09-21 08:33:00,0.49,HQ_20230921_EMP048
EMP124,8:30,DEPT4,HQ,2023-09-21 08:33:00,0.51,HQ_20230921_EMP124
EMP097,8:30,DEPT1,HQ,2023-09-21 08:33:00,0.5,HQ_20230921_EMP097
EMP093,8:30,DEPT4,HQ,2023-09-21 08:34:00,0.5,HQ_20230921_EMP093
EMP083,8:30,DEPT3,HQ,2023-09-21 08:34:00,0.61,HQ_20230921_EMP083
EMP255,8:30,DEPT3,AZ,2023-09-21 08:34:00,1.23,AZ_20230921_EMP255
EMP060,8:30,DEPT4,HQ,2023-09-21 08:34:00,0.54,HQ_20230921_EMP060
EMP318,8:30,DEPT4,AZ,2023-09-21 08:35:00,1.19,AZ_20230921_EMP318
EMP080,8:30,DEPT4,HQ,2023-09-21 08:35:00,0.46,HQ_20230921_EMP080
EMP328,8:30,DEPT3,AZ,2023-09-21 08:35:00,1.2,AZ_20230921_EMP328
EMP120,8:30,DEPT3,HQ,2023-09-21 08:35:00,0.53,HQ_20230921_EMP120
EMP070,8:30,DEPT2,HQ,2023-09-21 08:35:00,0.55,HQ_20230921_EMP070
EMP045,8:30,DEPT4,HQ,2023-09-21 08:36:00,0.48,HQ_20230921_EMP045
EMP076,8:30,DEPT2,HQ,2023-09-21 08:36:00,0.56,HQ_20230921_EMP076
EMP307,8:30,DEPT1,AZ,2023-09-21 08:36:00,1.25,AZ_20230921_EMP307
EMP347,8:30,DEPT4,AZ,2023-09-21 08:36:00,1.23,AZ_20230921_EMP347
EMP112,8:30,DEPT2,HQ,2023-09-21 08:36:00,0.59,HQ_20230921_EMP112
EMP087,8:30,DEPT4,HQ,2023-09-21 08:36:00,0.64,HQ_20230921_EMP087
EMP136,8:30,DEPT4,HQ,2023-09-21 08:36:00,0.53,HQ_20230921_EMP136
EMP057,8:30,DEPT3,HQ,2023-09-21 08:36:00,0.56,HQ_20230921_EMP057
EMP336,8:30,DEPT3,AZ,2023-09-21 08:37:00,1.21,AZ_20230921_EMP336
EMP107,8:30,DEPT3,HQ,2023-09-21 08:37:00,0.56,HQ_20230921_EMP107
EMP073,8:30,DEPT1,HQ,2023-09-21 08:37:00,0.55,HQ_20230921_EMP073
EMP345,8:30,DEPT4,AZ,2023-09-21 08:37:00,1.2,AZ_20230921_EMP345
EMP074,8:30,DEPT4,HQ,2023-09-21 08:37:00,0.53,HQ_20230921_EMP074
EMP043,8:30,DEPT4,HQ,2023-09-21 08:37:00,0.54,HQ_20230921_EMP043
EMP096,8:30,DEPT4,HQ,2023-09-21 08:37:00,0.5,HQ_20230921_EMP096
EMP284,8:30,DEPT4,AZ,2023-09-21 08:37:00,1.16,AZ_20230921_EMP284
EMP337,8:30,DEPT4,AZ,2023-09-21 08:37:00,1.25,AZ_20230921_EMP337
EMP037,8:30,DEPT4,HQ,2023-09-21 08:38:00,0.56,HQ_20230921_EMP037
EMP324,8:30,DEPT4,AZ,2023-09-21 08:38:00,1.25,AZ_20230921_EMP324
EMP068,8:30,DEPT3,HQ,2023-09-21 08:38:00,0.58,HQ_20230921_EMP068
EMP135,8:30,DEPT1,HQ,2023-09-21 08:38:00,0.59,HQ_20230921_EMP135
EMP099,8:30,DEPT3,HQ,2023-09-21 08:38:00,0.58,HQ_20230921_EMP099
EMP126,8:30,DEPT4,HQ,2023-09-21 08:38:00,0.56,HQ_20230921_EMP126
EMP130,8:30,DEPT4,HQ,2023-09-21 08:38:00,0.49,HQ_20230921_EMP130
EMP042,8:30,DEPT1,HQ,2023-09-21 08:38:00,0.48,HQ_20230921_EMP042
EMP334,8:30,DEPT4,AZ,2023-09-21 08:38:00,1.15,AZ_20230921_EMP334
EMP033,8:30,DEPT4,HQ,2023-09-21 08:39:00,0.58,HQ_20230921_EMP033
EMP110,8:30,DEPT2,HQ,2023-09-21 08:39:00,0.58,HQ_20230921_EMP110
EMP105,8:30,DEPT4,HQ,2023-09-21 08:39:00,0.52,HQ_20230921_EMP105
EMP084,8:30,DEPT4,HQ,2023-09-21 08:40:00,0.56,HQ_20230921_EMP084
EMP354,8:30,DEPT3,AZ,2023-09-21 08:40:00,1.2,AZ_20230921_EMP354
EMP246,8:30,DEPT1,AZ,2023-09-21 08:40:00,1.2,AZ_20230921_EMP246
EMP111,8:30,DEPT4,HQ,2023-09-21 08:40:00,0.52,HQ_20230921_EMP111
EMP050,8:30,DEPT3,HQ,2023-09-21 08:41:00,0.53,HQ_20230921_EMP050
EMP086,8:30,DEPT3,HQ,2023-09-21 08:41:00,0.61,HQ_20230921_EMP086
EMP329,8:30,DEPT3,AZ,2023-09-21 08:41:00,1.2,AZ_20230921_EMP329
EMP079,8:30,DEPT4,HQ,2023-09-21 08:41:00,0.58,HQ_20230921_EMP079
EMP056,8:30,DEPT2,HQ,2023-09-21 08:42:00,0.54,HQ_20230921_EMP056
EMP261,8:30,DEPT4,AZ,2023-09-21 08:42:00,1.2,AZ_20230921_EMP261
EMP290,8:30,DEPT2,AZ,2023-09-21 08:42:00,1.15,AZ_20230921_EMP290
EMP349,8:30,DEPT2,AZ,2023-09-21 08:42:00,1.25,AZ_20230921_EMP349
EMP036,8:30,DEPT4,HQ,2023-09-21 08:42:00,0.58,HQ_20230921_EMP036
EMP242,8:30,DEPT4,AZ,2023-09-21 08:42:00,1.18,AZ_20230921_EMP242
EMP123,8:30,DEPT4,HQ,2023-09-21 08:42:00,0.46,HQ_20230921_EMP123
EMP251,8:30,DEPT1,AZ,2023-09-21 08:42:00,1.15,AZ_20230921_EMP251
EMP259,8:30,DEPT2,AZ,2023-09-21 08:42:00,1.15,AZ_20230921_EMP259
EMP227,8:30,DEPT4,AZ,2023-09-21 08:43:00,1.14,AZ_20230921_EMP227
EMP052,8:30,DEPT4,HQ,2023-09-21 08:43:00,0.55,HQ_20230921_EMP052
EMP082,8:30,DEPT3,HQ,2023-09-21 08:43:00,0.55,HQ_20230921_EMP082
EMP116,8:30,DEPT4,HQ,2023-09-21 08:43:00,0.58,HQ_20230921_EMP116
EMP266,8:30,DEPT2,AZ,2023-09-21 08:43:00,1.25,AZ_20230921_EMP266
EMP309,8:30,DEPT4,AZ,2023-09-21 08:44:00,1.16,AZ_20230921_EMP309
EMP350,8:30,DEPT3,AZ,2023-09-21 08:44:00,1.29,AZ_20230921_EMP350
